latitude,longitude,elevation,name_local,name_en,wikipedia
-20.5454,129.91529,433.0,Symington Hill,,
-32.63176,119.61235,433.0,Mount Stewart,,
-25.03596,134.76414,432.0,Desert Hill,,
-30.98411,122.14065,432.0,Randell Hill,,
-28.45841,116.83517,432.0,Wownaminya Hill,,
49.7403145,25.5337876,431.1,Крайній Камінь,,
37.4250287,-96.4586197,431.0,Osage Cuestas,,
-15.4920197,145.2631963,431.0,Mount Cook,,
-32.8094,136.39172,431.0,Wirrigenda Hill,,
-31.22996,119.84832,431.0,Mount Clara,,
64.4311067,19.5263405,431.0,Stor-Skällberget,,
49.7099396,25.602951,430.6,Зубова Гора,,
57.8209681,-8.5732796,430.0,Conachair,,
44.8719577,-84.5925251,430.0,Redner Hill,,
44.8316799,-84.7867006,430.0,Toll Hill,,
43.3277581,-96.5478188,430.0,Canton Mounds,,
42.6686092,-96.8094845,430.0,Boy Scout Hill,,
65.6256646,27.6052585,430.0,Iso-Syöte,,
47.4014044,-68.3907249,430.0,Mont Farlagne,,
-33.20749,137.11852,430.0,Mount Middleback,,
-32.52118,135.81713,430.0,Mount Nott,,
-27.77087,125.87359,430.0,Point Waulfe,,
-27.78171,125.52369,430.0,Westwood Bluff,,
-29.8957,117.91265,430.0,Beeringgnurding Hill,,
-28.27973,117.70657,430.0,Goonahmoudey Hill,,
-25.9516,116.59218,430.0,Mount Nairn,,
-21.73697,119.12366,430.0,Red Granite Hill,,
-19.68798,134.15472,430.0,Mount Samuel,,
-31.3862841,-53.536772,430.0,Cerro dos Porongos,,
-9.7055282,-71.9447602,430.0,,,
57.1502189,56.1875411,430.0,Осиновая голова,,
21.779533,-10.085739,430.0,Guenenoua,Guenenoua,
27.3019791,13.3450466,430.0,,,
43.5084634,-94.8542764,429.8,Martin County Highest Point,,
32.1643096,-98.0047573,429.0,Lone Mountain,,
42.6872204,-96.8555969,429.0,Pumpkin Hill,,
-25.01785,134.09644,429.0,Depot Hill,,
-20.48539,126.6149,429.0,Mount Elliott,,
-37.8127761,-58.5698881,429.0,Cerro El Sombrero,,
47.2169114,28.0833379,428.82,Dealul Bălănești,Bălănești Hill,
44.0257974,-90.9109688,428.0,Wadels Hill,,
-14.9097222,145.045,428.0,Mount Cookabar,,
-27.19866,116.31021,428.0,Mount Barloweerie,,
-27.81043,116.27604,428.0,Poondarrie Hill,,
-18.57439,128.8582,428.0,Mount Wittenoom,,
43.893856,-90.6395772,427.0,Sugarbush Hill,,
44.4958444,-85.0339326,427.0,Baldy,,
32.1951414,-98.1158719,427.0,Bunker Hill,,
-24.7886111,144.3733333,427.0,Mount Ellen,,
-20.57039,130.35401,427.0,The Granites,,
-28.13398,124.2137,427.0,Bluff Point,,
53.2185194,60.3947722,427.0,Палати,,
49.8328832,25.4418263,426.2,Ущова Гора,,
44.7255707,-84.4883544,426.0,Bald Hill,,
42.0799897,-96.2986356,426.0,Blackbird Hill,,
9.0765115,9.9588636,426.0,Wase Rock,,
67.4705018,112.3482877,426.0,,,
-26.2405556,149.8977778,426.0,Mooyouee Peaks,,
-30.49289,122.3368,426.0,Yowie Hill,,
57.1100778,58.6654278,426.0,Буйловская,,
57.7131444,58.6445917,426.0,Каменная,,
26.8155732,76.7925829,426.0,Morraka-Dungar,,
63.1744457,18.2244319,425.0,Västanåhöjden,,
-33.06785,137.13987,425.0,Mount Middleback North,,
-33.57578,136.79745,425.0,Mount Olinthus,,
-32.8545,136.48344,425.0,Muratchina Hill,,
-27.30968,149.27213,425.0,Red Cap Hill,,
-20.58297,130.49486,425.0,Approach Hill,,
-21.41187,118.23796,425.0,Cheearra Hill,,
-28.35841,124.46825,425.0,Stony Hill,,
-16.17885,127.78842,425.0,Neal Knob,,
-9.6372585,-71.9695486,425.0,,,
-31.2428199,-53.4575415,425.0,Cerro do Papileti,,
37.6456361,120.7541335,425.0,,,
59.7633158,14.899544,424.8,Kindlahöjden,,
37.8361288,-96.8855863,424.0,Oil Hill,,
-27.98707,125.51054,424.0,Mount Brown,,
-30.80863,121.65637,424.0,Boorara Hill,,
-29.5083,121.78641,424.0,Gay Hill,,
-21.95058,121.3993,424.0,Lookout Rocks,,
-31.44296,118.42081,424.0,Tank Hill,,
-31.39763,121.91943,424.0,Yalca Hill,,
-19.53898,134.15721,424.0,Station Hill,,
51.1608884,57.8579191,424.0,Большая Арбузка,,
68.8911358,33.4561457,423.3,Лисья,,
41.3997398,-81.1039683,423.0,Sugarloaf,,
32.840687,-84.7457616,423.0,Dowdell Knob,,
-32.37181,135.51642,423.0,Mount Yardea,,
-28.1413,124.49312,423.0,Blackfellow Point,,
-30.48029,121.76235,423.0,Mount McLeay,,
69.4279889,62.2081306,423.0,Мореиз,,
32.4584276,139.7593082,423.0,大凸部,Mt. Otoppu,
8.2314957,2.6921654,423.0,Okouta Ala,,
53.1901917,60.1699806,422.6,Белая,,
-33.59743,136.71047,422.0,Sheoak Hill,,
-22.52993,136.3685,422.0,Mount Playford,,
-30.89591,119.05261,422.0,Hughes Hill,,
-23.3681569,-149.4681036,422.0,Mont Taitaʼa,,
51.0763873,58.0624779,422.0,,,
65.791788,28.3004368,421.9,Pyhitys,,
44.3496839,-90.5034662,421.0,Saddle Mound,,
39.6284113,-80.8134318,421.0,Mount Jacobs,,
51.2164306,56.7241562,421.0,Муелды,,
-34.03905,146.72683,421.0,Mount Ariah,,
-32.70081,145.87821,421.0,Double Peak,,
-21.11137,129.33752,421.0,False Mount Russell,,
-31.12311,118.76497,421.0,Bacon Hill,,
-18.57032,126.79914,421.0,Mount Ramsay,,
57.0677194,58.4370944,421.0,Чистая,,
57.1560722,58.2140472,421.0,Колошатская,,
33.1198364,-98.673949,420.0,Wolf Mountain,,
-32.88273,117.00612,420.0,Contine Hill,,
45.5568416,-75.9673493,420.0,Mont du McKinstry,,
-9.9592399,-71.6922283,420.0,,,
21.683333,-9.933333,420.0,Zmilt Bouba,Zmilt Bouba,
21.476859,-10.264279,420.0,Guelb Aouritz,Guelb Aouritz,
21.566616,-10.225008,420.0,Edzidil,Edzidil,
21.662632,-10.206122,420.0,Guelb Zoul,Guelb Zoul,
44.2413067,-69.0675094,419.0,Mount Megunticook,,
39.615554,-96.5080661,419.0,Twin Mounds,,
-25.70023,145.83584,419.0,Barkers Hill,,
-31.04298,121.81917,419.0,Carnilya Hill,,
-28.2105,116.42484,419.0,Courin Hill,,
-31.01982,122.63668,419.0,Erayinia Hill,,
-30.77806,116.63619,419.0,Mount Rupert,,
31.8488697,117.657508,418.1,浮槎山,,
49.5355143,25.931983,418.1,Скала Колодницька,,
47.955654,-89.0114818,418.0,Mount Desor,,en:Mount Desor
44.4186291,-84.5544654,418.0,Murray Hill,,
67.6401428,112.7825109,418.0,,,
67.6837736,112.7863042,418.0,,,
60.1401703,-2.0959226,418.0,Da Sneug,,
-27.85236,125.6335,418.0,Saunders Point,,
-32.62055,118.65599,418.0,Powder Puff Hill,,
69.1253444,61.8849611,418.0,Большая Падея,,
51.1827834,58.0929514,417.6,,,
69.5330621,32.2450017,417.2,Пикшуев,,
49.1854157,26.1646083,417.0,Бохит,,uk:Богит
-15.3194444,145.0827778,417.0,Mount Piebald,,
-25.4234111,-57.1315249,417.0,,,
-27.59291,116.4814,417.0,Gnumbanna Hill,,
57.0932694,58.2863167,417.0,Банная,,
63.0734386,32.6207559,417.0,Воттоваара,Vottovaara,ru:Воттоваара
13.196321,-2.9559419,417.0,Nanga,,
14.0199842,104.4558085,417.0,,Phnom Sandak,
48.4506259,-0.1443936,416.48,Mont des Avaloirs,,fr:Mont des Avaloirs
47.9943266,-88.9151028,416.0,Ishpeming Point,,
33.6750927,-99.2800758,416.0,Tabletop Mountain,,
-30.02744,117.99077,416.0,Granite Hill,,
-31.7601584,-53.6070837,416.0,Cerro da Guarda,,
31.8445956,-97.9964211,415.0,Long Point,,
32.9440119,-97.9125366,415.0,Slipdown Mountain,,
40.0086822,-80.9942636,415.0,Chapel Hill,,
47.3266844,28.0079869,415.0,,,
-20.9188889,140.6980556,415.0,Mount Norna,,
47.1362901,-80.058635,415.0,Mount Ferguson,,
-19.87832,127.76846,415.0,Mount Mueller,,
-22.86056,122.57168,415.0,The Dome,,
55.7873364,91.1110031,415.0,Каменная,,
27.3069937,76.8881339,415.0,,,
44.2600179,-84.6875235,414.0,Emery Hill,,
40.1050701,-80.9620393,414.0,Clark Hill,,
-22.23078,126.31088,414.0,Rednap Mound,,
-20.96268,128.07327,414.0,Thomas Peak,,
-28.98172,124.66715,414.0,Bobbie Point,,
-32.64854,117.43577,414.0,Woorkabing Hill,,
57.0542667,58.2126722,414.0,Князёк,,
49.6993806,57.9862417,414.0,Бестобе,,
8.5947009,2.5430667,414.0,,,
48.5499015,0.0341656,413.19,Signal d'Ecouves,,
43.9133001,-90.3570753,413.0,Mount Eve,,
-32.2299,135.2968,413.0,Cooria Hill,,
-28.7154,116.46809,413.0,Buddadoo Hill,,
-28.65999,124.49287,413.0,Cape Marten,,
-31.033,123.06974,413.0,Coonana Hill,,
56.2794639,58.3941611,413.0,Абдулова,,
40.8075829,-81.1512295,413.0,Stark County high point,,
46.7160481,-91.0496298,412.0,Mount Valhalla,,
42.0430441,-95.8788978,412.0,Granger Hill,,
41.250281,-96.626694,412.0,Skunk Hill,,
1.8413494,-71.3027634,412.0,Rocoso Oriental,,
-32.23773,135.42801,412.0,Ebunbanie Hill,,
-25.78141,134.35685,412.0,Mount Beddome,,
-28.485,136.07497,412.0,Mount Margaret,,
-28.61871,124.41389,412.0,Red Table Hill,,
-17.53186,129.69057,412.0,Mount Rose,,
46.9547376,-60.4733679,411.8,Wilkie Sugar Loaf,,
43.8008037,-90.22874,411.0,Johnson Hill,,
39.1152751,-96.8127864,411.0,Custer Hill,,
-20.70487,129.65705,411.0,Officer Hill,,
-16.58881,128.59258,411.0,Mount Evelyn,,
-17.29888,129.96583,411.0,Mount Toby,,
31.6652431,119.3029272,411.0,丫髻山,Yaji Hill,
14.2713731,-0.9393311,411.0,Gabou Kani,,
57.5825334,15.9322333,410.7,,,
36.4803431,-92.5029398,410.0,Horseshoe Mountain,,
-34.8263371,116.7887156,410.0,Mount Frankland,,
-24.94613,134.33918,410.0,Mount Triodia,,
-27.88972,125.41328,410.0,Pilot Point,,
-22.65134,115.53084,410.0,Mount Alexander,,
-32.31785,118.95716,410.0,The Humps,,
-7.4402363,-57.3267783,410.0,,,
-7.5281152,-57.2377501,410.0,,,
66.5524075,28.0048002,410.0,Suomutunturi,,fi:Suomutunturi
1.6611885,-71.4573816,410.0,Rocoso Central,,
27.1668098,76.8431425,410.0,,,
20.9166279,77.7807498,410.0,,,
50.0665867,25.6349077,410.0,Гора Соколина,Sokolyna mountain,
50.091273,25.7026335,410.0,Гора Скелі Словацького,Skeli Slovatskoho mountain,
80.1928507,32.6413041,410.0,,,
44.223573,-90.5040207,409.0,Knapp Mound,,
42.0869293,-94.8747083,409.0,Mount Moses,,
34.6817542,-96.7569564,409.0,Chimney Hill,,
37.0783831,-91.1998529,409.0,Stegall Mountain,,
-20.54935,128.035,409.0,Gordon Hills,,
-29.19858,115.83189,409.0,West Morawa Hill,,
69.0347801,32.6679706,409.0,Тулпъявр,,
40.4014561,-80.7311905,408.0,Norton Hill,,
-20.27945,129.86006,408.0,Cave Hill,,
-26.77467,116.81936,408.0,Balloo Hill,,
-32.18409,118.44962,408.0,Tampia Hill,,
10.908719,-1.5257805,408.0,,,
44.3119049,-91.3440476,407.0,Square Bluff,,
-20.56621,129.2744,407.0,Pedestal Hill,,
-23.85422,123.14788,407.0,George Jones Hill,,
49.7942194,58.10795,407.0,Қараоба,,
16.8206182,-22.9093669,406.0,Monte Grande,,
39.012303,-81.2992847,406.0,Ruble Knob,,
33.0028941,-98.7806191,406.0,Tackett Mountain,,
13.3378638,144.6667345,406.0,Mount Lamlam,,en:Mount Lamlam
51.2078383,19.4343087,406.0,Góra Kamieńska,,pl:Góra Kamieńska
-23.60429,123.0888,406.0,Glynde Hill,,
1.2704187,-71.3544229,406.0,Montaña Rocosa,,
69.5724767,154.5920561,406.0,Большой Албай,,
-30.5305549,142.3191602,406.0,Koonenberry Mountain,,
-31.93638,145.66561,405.0,Buckambool Mountain,,
-21.99624,121.24383,405.0,Brownrigg Hill,,
-31.99164,118.81126,405.0,Gnamma Hill,,
-23.79013,122.87814,405.0,Lady Victoria Hills,,
66.8288849,23.4366361,405.0,Taka-Aapua,,
51.3474472,58.4653917,405.0,,,
43.3133341,-88.310629,405.0,Powder Hill,,
52.0683746,54.3852049,405.0,Медвежий Лоб,,
9.8065812,104.6454392,405.0,,,
26.9612266,77.1705544,405.0,,,
67.4139275,28.3980674,405.0,Routsukainen,,
42.5372513,-83.8091579,405.0,Mt. Brighton Main Peak (South),,
67.581581,26.212297,405.0,Isolaki,,
34.665425,125.4044972,404.9,문암산,,
52.7932444,60.2660444,404.2,Варшавская,,
-21.35,140.0833333,404.0,Mount Collis,,
-27.11018,134.00709,404.0,Nicholson Hill,,
52.3709861,60.0907444,404.0,Ильмени,,
41.2492848,-81.6607853,404.0,Summit County high point,,
44.9039958,28.4476232,404.0,Chirislova,,
49.357228,26.0925839,403.2,Назарова,,
59.8174282,12.9348959,403.2,Bergsätterskullen,,
46.4652187,-91.9388015,403.0,Pikes Peak,,
-23.23647,123.3711,403.0,Cronin Hills,,
-30.16655,122.42655,403.0,Mulgabbie Hill,,
-30.9442,117.85365,403.0,Waddouring Hill,,
-17.72147,130.3645,403.0,Toms Rock,,
-44.6862567,-65.9508355,403.0,Cerro Bonete,,
57.2299926,55.8977609,403.0,,,
53.8217611,60.5077861,402.7,Щукина,,
37.5872627,-93.1860224,402.0,Blue Mound,,
37.5761519,-93.1579659,402.0,Brushy Mound,,
-16.28036,124.95896,402.0,Mount Daglish,,
-15.72378,127.4283,402.0,Mount Lawley,,
53.7097917,60.3828444,401.8,Шихан,,
44.1080165,-91.1640362,401.0,Peacock Hill,,
68.0595497,112.8501421,401.0,,,
-20.29948,130.16895,401.0,Mount Ptilotus,,
46.7810457,-90.9124065,400.0,Mount Ashwabay,,
39.3886074,-96.4008357,400.0,Mount Ephraim,,
-24.9369444,144.9019444,400.0,Mount Cullen,,
46.1168326,-77.433869,400.0,Mount Martin,,
-10.0398098,-71.4412594,400.0,,,
-10.0389647,-71.4178491,400.0,,,
-10.0420812,-71.4287925,400.0,,,
-10.0787695,-71.5279484,400.0,,,
-10.0604259,-71.5071774,400.0,,,
-10.1441706,-71.6955757,400.0,,,
27.4103667,76.7994761,400.0,,,
52.0500509,128.1848899,400.0,Сопка Дымо,,
20.9664209,78.9197341,400.0,,,
19.7119197,79.0601119,400.0,,,
48.9745808,6.0688912,400.0,Bois-Le-Comte,,
44.0552611,-98.0875843,399.0,Big Mound,,
-34.21097,146.7846,399.0,Bolero Mountain,,
-30.69967,121.84723,399.0,Gumbulgera Hill,,
-16.94891,129.86957,399.0,Mount Kimon,,
50.5843167,60.4309833,399.0,Текелитау,,
68.5241856,-51.3794303,399.0,Sarpuissat qáqât,,
53.4013472,60.0207639,398.4,Чёрная,,
44.4430207,-91.7218232,398.0,Eagle Peak,,
-22.4606497,-151.358212,398.0,Manureva,,
-20.83763,126.90489,398.0,Fisher Bluff,,
-32.35584,118.68392,398.0,Dryden Hills,,
-21.32946,119.88723,398.0,Warrawoona Peak,,
67.528313,38.038359,398.0,Ягель-Урта,,
25.450243,-11.0162476,398.0,اسفايا,Sfaya,
-32.8318382,119.9847365,397.0,Hatter Hill,,
-22.0538,121.99251,397.0,Moses Chair,,
-30.83451,122.55536,397.0,Quartz Peak,,
-16.01721,125.09898,397.0,Mount Deborah,,
49.9955701,23.9099275,397.0,Острий Горб,Ostryi Horb,
33.3251115,-98.2925482,396.0,Indian Hills,,
40.3384256,-76.1855031,396.0,Eagle Peak,,
5.4279653,-7.1773721,396.0,Mont Niénokoué,,
43.5034048,-90.5334708,396.0,,,
-23.55861,122.57404,396.0,Terrace Hill,,
-30.9689,116.99098,396.0,Wattengutten Hill,,
43.5406304,-90.5380606,396.0,,,
43.5391415,-90.3151623,396.0,,,
43.5441631,-90.3074542,396.0,,,
9.1254234,2.8956592,396.0,,,
-32.70609,136.74736,395.4,Harris Bluff,,
44.4438509,-90.7923656,395.0,Bruce Mound,,
45.480843,-84.954776,395.0,Emmet Heights,,
33.6753828,-97.6314165,395.0,Blue Mound,,
16.3251199,1.3692705,395.0,,,
43.7788577,-90.9331872,394.0,Bunker Hill,,
42.5544388,-96.4716971,394.0,Dakota Point,,
33.6123285,-97.6319727,394.0,Jim Ned Lookout,,
34.671746,-97.4947493,394.0,Table Hill,,
-21.8260101,122.1504056,394.0,Kurili Hill,,
-3.6414847,12.8834306,394.0,Monts du Kiangi,,
30.483828,140.3029739,394.0,硫黄山,,
33.7409381,-97.5272464,393.0,Gordon Mountain,,
33.75566,-97.5339131,393.0,Mount View,,
67.9109573,112.9168156,393.0,,,
-22.5252778,149.8213889,393.0,Mount Phillip,,
32.1411119,118.0521789,393.0,龙王尖,Longwangjian,
37.7947652,-91.5368168,392.0,Blue Knob,,
32.9706848,-84.4279772,392.0,Dorster Mountain,,
67.9136459,112.6842652,392.0,,,
-20.22295,126.53719,392.0,Twin Head,,
50.3009078,23.4513048,391.5,Długi Goraj,,
52.8407189,-9.2707247,391.0,Slievecallan,,
37.5238376,8.9248338,391.0,القمة الكبرى,Grand Sommet,
-34.3905,135.57587,391.0,South Block,,
-15.27828,125.07046,391.0,Mount Trafalgar,,
66.2516579,27.6104391,391.0,Palotunturi,,
52.1101472,59.4235194,391.0,Воровские Колки,,
-28.0284627,-54.4674254,391.0,,,
55.82499,-60.97819,391.0,Merrifield Mountain,,
-12.7888681,-39.0633488,391.0,,,
50.2869996,23.3876695,390.4,Wielki Dział,,
42.8744396,-96.9592119,390.0,Spirit Mound,,
36.9270011,-93.4001894,390.0,Hooten Hill,,
48.1467412,-68.989574,390.0,Mont Saint-Mathieu,,
16.0459041,-22.7565889,390.0,Monte Estância,,
-27.26814,115.77899,390.0,Mount Aubrey,,
-36.9450493,-65.6864166,390.0,Cerro Viudo,,
-44.403024,-65.6556959,390.0,Cerro Santa Elena,,
10.6894193,-0.8180064,390.0,,,
18.0205105,19.7918995,390.0,,,
-54.742535,158.8400423,390.0,Mt Jeffryes,,
-54.7290439,158.8206983,390.0,,,
68.9496062,34.9875068,389.8,Кайвунуайв,,
-19.70656,63.4466265,389.3,Mont Limon,,
44.4966291,-90.2270774,389.0,Cary Mound,,
39.8342386,-81.7670754,389.0,High Hill,,
39.9369449,-95.7980448,389.0,Albany Hill,,
-22.01757,125.67484,389.0,Reeves Knoll,,
-20.84051,128.71702,389.0,Yam Hill,,
-30.69999,122.43405,389.0,Mount Charnleigh,,
-31.03227,119.46294,389.0,Tin Hill,,
69.150924,34.2243339,389.0,Дальняя,,
42.3285993,-95.5852801,388.0,Battle Hill,,
39.2617425,-81.2723369,388.0,Buzzard Rocks,,
-0.2858226,-72.5175515,388.0,Tepuy sin nombre,,
47.4902657,27.8845077,388.0,Movila Măgura,,
19.6700002,111.0186286,388.0,铜鼓岭 - Tonggu Ridge,Tonggu Ridge,
-31.22032,116.25636,388.0,The Twins,,
-17.85612,130.43324,388.0,Mount Barton,,
-9.4459508,-71.871618,388.0,,,
51.5873083,60.736875,388.0,Сарыоба,,
50.3045722,56.4824278,388.0,Тасгоралы,,
67.9043686,37.3970798,388.0,Довин,,
-32.3143021,119.1532945,388.0,King Rocks,,
42.7043736,-83.2466199,388.0,Oakland Heights Landfill,,
42.8847511,-83.3254981,387.0,Mount Christie,,
-22.5333333,140.2833333,387.0,Mount Unbunmaroo,,
-30.14742,117.31315,387.0,Karrakutta Hill,,
-21.07684,121.11738,387.0,Koongaling Hill,,
-28.48317,117.3258,387.0,Wardiacca Hill,,
-51.0596457,-61.0913764,387.0,,,
50.0649919,23.5311906,387.0,Вівсяна,Vivsiana,
64.7847314,28.2328033,387.0,Iso Tuomivaara,,
50.4761169,23.2681088,386.0,Wapielnia,,
4.995905,-53.144931,386.0,,,
72.9977012,55.9493483,386.0,,,
-37.7998798,-58.1499172,386.0,Las Vacas,,
48.4166734,-3.8802905,385.0,Roc’h Ruz,,fr:Roc'h Ruz
-33.09846,147.60398,385.0,Ganantagi Mountain,,
-33.3143,117.27829,385.0,Mount Latham,,
-54.5792408,158.9034991,385.0,Mt Tulloch,,
-37.8154243,-58.1917864,385.0,Bachicha,,
-10.1045438,-62.7218137,385.0,Pico Maior do Jamari,,
40.8997811,-80.8884187,384.0,Blackburn Hill,,
40.6731147,-81.9295871,384.0,Munson Knob,,
-33.16853,119.87641,384.0,Barookee Hill,,
-21.43585,119.15622,384.0,Pyramid Hill,,
48.3724679,-3.9530684,384.0,Tuchenn Kador,,fr:Ménez Kador
67.5768875,36.7513269,384.0,Вюнцпахк,,
43.9838591,-89.8170707,383.0,Friendship Mound,,
44.9674626,-91.9090655,383.0,Otteson Bluff,,
40.0820078,-82.6946141,383.0,Beavers Hill,,
37.1052592,-93.4150977,383.0,Bloody Hill,,
40.0012089,-84.8487587,383.0,Hoosier Hill,,en:Hoosier Hill
-23.2566667,143.2788889,383.0,Mount Mcevoy,,
-31.68451,121.81664,383.0,Cowan Hill,,
-18.18213,130.30243,383.0,Mount Herbert,,
-14.96919,126.287,383.0,Oombrai Hill,,
-51.9244823,-60.955243,383.0,Mount Weddell,,en:Mount Weddell
52.297781,71.979683,383.0,,,
-23.51955,115.66631,382.0,East Paddock Hill,,
-29.03879,116.03464,382.0,Karrakarook Hill,,
-19.2479,134.03633,382.0,Mount Woodcock,,
50.1186972,57.6240194,382.0,Сарытөбе,,
48.3437009,-56.1583687,382.0,,,
51.6913758,60.4318374,381.8,Домбар,,
44.4266283,-90.9595925,381.0,Silver Mound,,
42.5419474,-90.2287376,381.0,White Hill,,
42.0547655,-84.4582835,381.0,Bundy Hill,,
53.439337,49.8379971,381.0,Наблюдатель,,
-31.21283,118.29932,381.0,Mount Moore,,
-32.75958,117.68344,381.0,Walters Hill,,
-31.22795,118.16362,381.0,Warraling Hill,,
66.0246803,27.866312,380.2,Aimovaara,,
23.0320168,-81.6912257,380.0,Pan de Matanzas,,
50.1978028,58.7451278,380.0,Катынадыр,,
57.706012,56.1088847,380.0,Благодать,,
2.5403886,-70.8407557,380.0,P.,,
21.5558807,79.3997544,380.0,Malolmattha Hill,,
21.8971961,-15.3594607,380.0,,,
43.6630271,-90.7567982,379.0,Perkins Hill,,
43.6883043,-90.7623538,379.0,McElhose Hill,,
16.0640811,-22.8836681,379.0,Santo Antonio,,
-24.003757,150.083505,379.0,Mount Blowhard,,
-24.8036111,144.0780556,379.0,Mount Brookes,,
-25.72818,134.64295,379.0,Mount Daniel,,
-32.88783,117.48256,379.0,Brooks Hill,,
-31.28605,118.05327,379.0,Danberrin Hill,,
-33.40111,116.78183,379.0,Mount Fisher,,
44.2780274,-89.510675,378.0,Mosquito Bluff,,
41.6428246,-81.2642698,378.0,The Knob,,
-12.52619,133.13926,378.0,Mount Howship,,
56.3703583,58.0364694,378.0,Сосновая,,
51.955275,59.7814667,378.0,Каинда Северная,,
-32.0484421,141.1719212,378.0,Twenty Mile,,
-10.0337426,-62.6440192,378.0,Pico do Machadinho,,
43.6674774,-89.954848,377.0,Bald Knob,,
44.1525164,-84.9194753,377.0,Blue Mountain,,
57.5005877,14.4702357,377.0,Tomtabacken,,sv:Tomtabacken
-30.5163,115.67067,377.0,Bald Hill,,
67.633248,37.680591,377.0,Карманникум,,
49.7281306,57.6133778,377.0,Коктобе,,
64.2117549,170.7913968,377.0,Круглый Камень,,
40.3128465,-81.5087281,376.0,Elephant Knob,,
40.502009,-81.5562315,376.0,Knob Hill,,
49.1446099,27.6129652,376.0,,,
-13.3801843,39.9681384,376.0,,,
33.430109,-98.0414294,375.0,Galliher Mountain,,
40.0239541,-82.3734847,375.0,Coffman Knob,,
38.4647358,-95.9083229,375.0,Bebo Hill,,
55.0958284,83.9116902,375.0,сопка Мохнатая,,
51.3260665,70.362789,375.0,Сарыадыр шоқысы,,
-3.1345859,12.3510403,375.0,Mont Koaunga,,
1.37251,-70.910996,375.0,Meseta Rocosa,,
66.4033741,27.5952816,375.0,Repotunturi,,
15.7920921,2.0304704,375.0,,,
42.605345,-90.7988844,374.0,Sherrill Mound,,
-10.1475,142.3213889,374.0,Banks Peak,,
-26.03596,134.15902,374.0,Mount Mead,,
-20.72174,126.50457,374.0,Point Massie,,
-30.46328,123.68433,374.0,Streich Mound,,
57.3908194,58.05515,374.0,Верхняя Баская,,
10.8769879,-1.3027058,374.0,,,
44.506632,-91.4465459,373.0,Chimney Rock,,
32.3773617,-97.8033636,373.0,Comanche Peak,,
12.3366717,-69.1231005,372.0,Top van de Christoffelberg,Top of Mount Saint Christoffel,nl:Sint-Christoffelberg
44.7510763,-92.1487912,372.0,Tuttle Hill,,
44.1730238,-89.7837355,372.0,Dorra Cooshe Mountain,,
42.0322656,-84.2582793,372.0,Prospect Hill,,
37.8172638,-91.7982119,372.0,Pilot Knob,,
-34.47778,147.014,372.0,Mount Beckham,,
53.8190196,68.5382661,372.0,Жаман-сопка (г.Орлиная),,
-28.1723613,-54.4070144,372.0,,,
55.6291725,86.45002,372.0,Красная,,
41.0033907,-81.2912169,371.0,Bacon Hill,,
38.8319485,-95.7535956,371.0,Stenger Hill,,
-21.24264,120.16658,371.0,Mount Edgar,,
-15.03448,127.5666,371.0,Mount Mongona,,
-66.8034384,89.1897416,371.0,Gaussberg,Mount Gauss,
51.8798611,59.8650222,371.0,Шиликсайский,,
-66.803542,89.1902732,371.0,Gaussberg,Mount Gauss,
4.2103292,-51.8528326,371.0,Montagne des Trois Pitons,,
46.6207727,-91.6115765,370.0,Sugar Camp Hill,,
35.8803422,-86.6230511,370.0,Sumner Knob,,
35.1659021,-97.3686417,370.0,Fort Hill,,
39.8475722,-81.4156743,370.0,Beatty Knob,,
40.2995111,-81.2534408,370.0,Wills Mountain,,
22.9150854,-10.4176107,370.0,Tenoumer,Tennoumer,
52.4748385,48.0278622,370.0,370,,
-10.5791364,-70.5776528,370.0,,,
21.3980725,79.3205928,370.0,,,
20.2881922,79.3096035,370.0,Motha Barad,,
-19.1702042,179.7672916,370.0,,,
56.4996259,-73.0591464,370.0,Colline Kamachistawaskutaw,,
21.7671123,-15.5481327,370.0,,,
44.7669459,-85.7093605,370.0,Exodus Hill,,
41.0264435,-81.7990228,369.0,Acme Hill,,
37.3439355,-93.5410323,369.0,Sand Mountain,,
-30.922031,134.0178553,369.0,Mount Finke,,en:Mount Finke
-14.85238,126.43617,369.0,Meealoyoo Hill,,
-15.9621927,129.578911,369.0,Skinner Point,,
50.032875,57.7833389,369.0,Сарытау,,
10.3748474,2.691822,369.0,,,
63.4039439,-116.179203,369.0,,,
35.9100721,-86.7008449,368.8,Buteomont,,
67.7487611,37.1805333,368.6,Длинный Хребет,,
44.8788584,-91.6872211,368.0,Elk Mound,,en:Elk Mound
34.0614816,-98.7967318,368.0,Sunshine Hill,,
-21.1291667,140.1227778,368.0,Mount Mundi,,
-24.9205556,144.0825,368.0,Merry Peaks,,
-22.06474,125.40471,368.0,Mount Shoesmith,,
0.2373027,-72.597083,368.0,P.,,
52.10095,59.8939583,368.0,Ильменная Шишка,,
63.8873838,28.241712,368.0,Naulavaara,,
42.3969552,-90.0492919,367.0,Benton Mound,,
34.0534256,-98.8497889,367.0,Floral Mound,,
39.7981276,-81.3009479,367.0,Ranker Knob,,
40.5374895,-94.5682961,367.0,Devils Horn,,
36.6886818,-94.4135497,367.0,Holloway Mountain,,
48.748708,-0.8441238,367.0,,,
48.2631048,38.881001,367.0,Могила Мечетна,Mohyla Mechetna,uk:Могила Мечетна
