id,latitude,longitude,elevation,name,name_en,wikipedia
3549,29.7280018,-99.7208907,707.0,Meridian Mountain,,
3550,20.2830566,4.6189765,707.0,Mont Akaboun,,
3551,-25.42283,121.43564,706.0,Mount Cecil Rhodes,,
3552,-17.55054,126.02959,706.0,Mount Leake,,
3553,56.0515777,92.4041068,706.0,Лысая,,
3554,-51.6916789,-58.8342705,705.0,Mount Usborne,,en:Mount Usborne
3555,-32.58653,139.83406,705.0,Oulnina Hill,,
3556,52.8854506,104.8175409,705.0,Булен,,
3557,54.1610297,-1.9982687,704.0,Great Whernside,,en:Great Whernside
3558,41.6303529,-76.4629985,704.0,Hatch Mountain,,
3559,-26.22914,127.46191,704.0,Mount Squires,,
3560,41.5920197,-76.6007824,703.0,Cahill Mountain,,
3561,-25.5700323,152.051003,703.0,Mount Walsh,,en:Mount Walsh National Park
3562,-25.09925,132.57062,702.0,Mount Ebenezer,,
3563,54.2048165,-2.0618843,701.6,Buckden Pike,,en:Buckden Pike
3564,47.8974238,-90.5603422,701.0,Eagle Mountain,,en:Eagle Mountain (Minnesota)
3565,-16.29769,125.83329,701.0,Rocky Mountain,,
3566,22.7872999,-83.3684055,700.1,Pan de Guajaibón,,
3567,32.0215323,-99.7828614,700.0,Bald Knob,,
3568,32.0570857,-99.8720326,700.0,Moro Mountain,,
3569,59.2848576,116.5892739,700.0,Патомский кратер,Patomskiy Crater (the nest of the Fire Eagle),ru:Патомский кратер
3570,-23.691014,147.1944283,700.0,,,
3571,65.5328676,18.9891469,700.0,Áhkánålggie,,
3572,-51.575896,-60.0767023,700.0,Mount Adam,,"en:Mount Adam, Falkland Islands"
3573,51.1329553,-104.8845176,700.0,Last Mountain,,
3574,24.8406434,87.0360468,700.0,Mandar Parvat,,en:Mandar Parvat
3575,54.0265288,-2.1184735,700.0,,,
3576,-15.8592444,-54.3872702,700.0,Morro da Mesa,,
3577,-17.9826741,179.286135,700.0,,,
3578,-17.993516,179.2806202,700.0,,,
3579,22.4356342,10.0499797,700.0,,,
3580,43.4863875,-99.7606708,699.0,Bradleyon Butte,,
3581,-16.7916714,-53.0063457,699.0,,,
3582,41.2728843,64.7803609,698.7,Арыстан,,
3583,7.4813185,1.1127187,698.0,Loboto,,
3584,56.7912942,104.7168906,698.0,,,
3585,50.2557748,6.3599475,697.3,Schwarzer Mann,,de:Schwarzer Mann
3586,65.6161426,18.5675075,697.0,Jan-Svensamössan,,
3587,59.3295588,155.5456064,697.0,,,
3588,45.5327707,-100.927087,696.0,Saddle Butte,,
3589,42.711177,-77.4430439,696.0,Frost Hill,,
3590,47.1875028,-101.5754373,696.0,Red Butte,,
3591,-21.99471,134.14474,696.0,Mount Octy,,
3592,-8.35588,-39.4175722,696.0,Serra da Ponta,,
3593,39.7537379,119.1419505,695.5,仙台顶,,
3594,45.4363746,-101.2282029,695.0,Brewer Butte,,
3595,43.451944,-99.6565002,695.0,Rattlesnake Butte,,
3596,3.4718928,-67.9750269,695.0,Cerro Pajarito,,
3597,12.1487872,28.7400243,695.0,Jabal Teibun,Jabal Teibun,
3598,28.296043,129.3211428,694.4,湯湾岳,Yuwan Dake,
3599,50.5017024,6.0926277,694.0,Signal de Botrange,,fr:Signal de Botrange
3600,-26.32446,127.92255,694.0,Borrows Hill,,
3601,64.5603147,-160.5606366,694.0,Christmas Mountain,,
3602,21.5400764,83.5715389,694.0,,,
3603,32.1656913,-99.8017536,693.0,Bald Eagle Mountain,,
3604,46.5816611,-100.7234593,693.0,Ambulance Butte,,
3605,50.407955,6.3671284,693.0,Weißer Stein,,en:Weißer Stein (Eifel)
3606,46.5001365,-99.307987,693.0,Streeter Moraine,,
3607,46.9024939,-101.0895828,692.0,Crown Butte,,
3608,-18.16517,127.54917,692.0,Mount Barrett,,
3609,12.2152738,28.7772532,692.0,Jebel Atshan,,
3610,28.5719357,-13.9591994,691.0,Montaña de la Muda,,
3611,-10.7543989,-45.2340274,691.0,Morrão,,
3612,30.8146197,-100.0992468,690.0,Target Hill,,
3613,41.235916,-75.6357449,690.0,Big Pine Hill,,
3614,47.7702807,-101.6412756,690.0,Blue Hill,,
3615,48.2909192,-57.6285611,690.0,,,
3616,62.3350672,-158.2760812,690.0,Swinging Dome,,
3617,47.9311337,-90.3722142,690.0,Peak 2266,,
3618,21.2754484,7.2986877,690.0,,,
3619,28.4795936,10.9901905,690.0,,,
3620,28.4608629,11.0081828,690.0,,,
3621,28.4320531,10.9988165,690.0,,,
3622,28.4176736,11.3025069,690.0,,,
3623,28.346823,11.1618304,690.0,,,
3624,26.5682049,10.7705927,690.0,,,
3625,49.0685719,10.5260646,689.4,Hesselberg,,de:Hesselberg
3626,45.7694427,-100.5648557,689.0,Lonesome Butte,,
3627,46.5694419,-101.0287478,689.0,Rattlesnake Hill,,
3628,-33.9494,138.95479,689.0,Lagoon Hill,,
3629,-38.54824,143.85982,689.0,Mount Cowley,,
3630,12.399893,28.7971015,689.0,Jabal ash Sheiab,Jabal ash Sheiab,
3631,53.9841026,-10.1965449,688.0,Croaghaun,Croaghaun,en:Croaghaun
3632,49.6252945,7.9146758,687.0,Donnersberg,,de:Donnersberg
3633,47.8136139,-100.7612534,686.0,Dogden Butte,,
3634,-4.875695,17.3729942,686.0,,,
3635,-25.94804,127.47815,685.0,Mount Rawlinson,,
3636,-24.2205,118.96411,685.0,Conical Hill,,
3637,-9.1145759,-41.7589474,685.0,Morro da Pedra Branca,,
3638,-23.4843396,-51.7897101,685.0,,,
3639,30.4357466,-99.2586621,684.0,Hermans Point,,
3640,30.4629675,-99.9256273,683.0,Black Mountain,,
3641,-10.039514,-43.3768988,683.0,,,
3642,12.6958133,28.4697985,683.0,Jabal Walad Heidob,Jabal Walad Heidob,
3643,35.8111896,-93.0160066,682.0,Ketcherside Mountain,,
3644,46.1799836,18.3773269,682.0,Zengő,,hu:Zengő (hegy)
3645,0.0863135,-70.8624172,682.0,P.,,
3646,56.2387487,59.4570701,681.0,Зюрян,Zyuryan,
3647,-25.79636,117.34423,681.0,Mount Gould,,
3648,13.2020059,27.2466922,681.0,Jabal al Kabsh,Jabal al Kabsh,
3649,40.0772721,-99.5338794,680.0,Sappa Peak,,
3650,-23.79813,117.66213,680.0,Mount Boggola,,
3651,-23.82718,117.91177,680.0,Mount Bresnahan,,
3652,-29.3961242,-51.5467338,680.0,Mosqueta Berg,,
3653,-16.6642329,-52.9401971,680.0,,,
3654,12.6069829,28.5387815,680.0,Jabal Abū Zayd,Jabal Abu Zayd,
3655,21.2402825,7.6230311,680.0,,,
3656,28.3259723,11.4039802,680.0,,,
3657,26.9851238,11.5138435,680.0,,,
3658,21.4853693,96.3289135,680.0,ဆင်ခေါင်းတောင်,,
3659,30.0863178,-99.5344967,679.0,Red Hill,,
3660,48.3088866,-90.0911375,679.0,Tower Mountain,,
3661,-10.4307185,-43.9458176,679.0,,,
3662,54.8196997,-7.0394032,678.0,Sawel,Sawel,
3663,-29.4679272,117.3030009,678.0,Mount Singleton,,
3664,42.9730577,-99.4784426,677.0,Nets Peak,,
3665,2.2791456,-54.5256302,677.0,Massif du Mitaraka,,
3666,30.199366,-99.6872829,676.0,Gobblers Knob,,
3667,44.5774806,-100.7845901,676.0,Standing Butte,,
3668,10.7078833,7.572724,676.0,,,
3669,41.3222323,-98.9128626,675.0,Muddy Point,,
3670,64.1123086,10.8683497,675.0,Finnvollheia/Raassje,,
3671,36.1114628,-93.0318405,674.0,Boat Mountain,,
3672,29.1194053,-13.5209311,673.55,Peñas del Chache,,
3673,41.2206433,-75.3596276,673.0,Dresser Hill,,
3674,48.6739189,-103.5626936,673.0,Smoky Butte,,
3675,49.3192259,8.08239,672.0,Kalmit,,de:Kalmit
3676,47.1951229,-66.4232874,672.0,Big Bald Mountain,,
3677,-24.26042,119.68077,672.0,Ilgarari Hill,,
3678,-26.14378,128.24807,671.0,Smoke Hill,,
3679,2.3790149,-54.7970474,671.0,,,
3680,12.7759964,28.3162536,671.0,Jabal Kirim,Jabal Kirim,
3681,29.7477233,-99.4694916,670.0,Chalk Hill,,
3682,32.2734637,-99.5573008,670.0,Eagle Mountain,,
3683,0.9976314,-72.7516286,670.0,Tepuy sin nombre,,
3684,46.0872072,143.4208547,670.0,Крузенштерна,,
3685,68.6343439,170.4200586,670.0,Нейытлыын,,
3686,2.4611673,-54.7056913,670.0,,,
3687,-8.5224564,-40.9371186,670.0,,,
3688,10.2895853,1.5439653,670.0,,,
3689,58.8906251,132.6929611,669.4,Сараба-Города,,
3690,41.0289774,-75.5082423,669.0,Pimple Hill,,
3691,-8.7249331,-41.4944172,669.0,,,
3692,47.1733251,-100.3359489,668.0,Haystack Butte,,
3693,-8.6078391,-39.6135236,668.0,Serra de Orocó,,
3694,58.9483684,132.8019501,667.4,Кёнгул-Хая,,
3695,44.5299839,-101.415146,667.0,Stony Butte,,
3696,-16.38375,126.27746,667.0,Mount Elizabeth,,
3697,-2.2337638,10.383641,667.0,Mont Pangou,,
3698,41.0439757,-75.605189,666.0,Lake Mountain,,
3699,54.2007467,-7.8117352,666.0,Cuilcagh,Cuilcagh,
3700,39.173358,-9.0485936,666.0,Montejunto,,
3701,29.8884676,-99.2297374,666.0,Edwards Peak,,
3702,39.0932715,121.7857181,665.0,大黑山,,
3703,-13.0597222,143.2347222,665.0,Mount Carter,,
3704,47.3174958,-99.6898376,664.0,Wagon Wheel Hill,,
3705,9.437294,-3.987522,664.0,Mont Wabelé,,
3706,30.5665742,-99.4422796,662.0,Monument Mountain,,
3707,1.1038004,-72.7160126,662.0,Meseta de Menhires,,
3708,30.3926953,-98.9147655,660.0,Cherry Mountain,,
3709,46.1530535,-100.8092963,660.0,Barren Butte,,
3710,-10.8516485,-37.9373257,660.0,,,
3711,-10.8372852,-37.965798,660.0,,,
3712,49.0081342,-56.92587,660.0,,,
3713,20.4817179,5.6005597,660.0,Mont Izegane,,
3714,26.7632764,10.8078217,660.0,,,
3715,46.9422141,-100.6942933,659.0,Keever Butte,,
3716,47.0588807,-100.7348522,659.0,Twin Buttes,,
3717,66.8870991,29.1879639,658.1,Рохмойва,,
3718,30.055752,-101.3367787,658.0,Blue Hills,,
3719,-27.14228,119.49891,658.0,Mount Townsend,,
3720,-51.6078665,-59.5935291,658.0,Mount Maria,,en:Mount Maria
3721,9.3274314,1.4159422,658.0,Mont Sokbaro,,
3722,50.6611525,8.1014638,657.3,Fuchskaute,,de:Fuchskaute
3723,48.4685028,58.4880194,657.0,Үлкен Боқтыбай,,kk:Боқтыбай
3724,48.1191753,-101.4732203,656.0,Twin Buttes,,
3725,52.3479426,175.9116634,656.0,Buldir Volcano,,
3726,-26.85152,128.97028,656.0,Mount Agnes,,
3727,-21.60206,133.82528,656.0,Mount Mann,,
3728,51.999379,142.6784552,656.0,Уйни,,
3729,44.3174829,-101.0229197,655.0,Lookout Point,,
3730,-6.9700205,129.1450352,655.0,Gunung Teon,Mount Teon,en:Mount Teon
3731,-26.05828,117.23883,655.0,Mount Matthew,,
3732,-6.9762871,129.1439806,655.0,Serawerna,,
3733,-5.7896586,112.6528859,655.0,Gunung Besar,,
3734,50.7017974,8.0238737,654.2,Stegskopf,,de:Stegskopf
3735,42.5067346,-77.6177693,654.0,Sand Hill,,
3736,46.0063837,-100.4317923,654.0,Smith Butte,,
3737,-8.8277631,-41.6290104,654.0,Serra do Oiteiro,,
3738,30.3515861,-99.0100454,653.0,Roundhead,,
3739,-21.235746,-159.7633939,653.0,Te Manga,,
3740,49.4135143,11.5854286,653.0,Poppberg,,
3741,50.2489774,5.7317128,652.0,Baraque de Fraiture,,fr:Baraque de Fraiture
3742,-5.7337634,13.8113775,651.0,,,
3743,-32.88253,121.16167,651.0,Peak Charles,,
3744,-8.6055477,-41.0810567,651.0,Morro Redondo,,
3745,-25.9514,133.10738,650.0,Mount Sir Henry,,
3746,-20.4645673,-47.997342,650.0,Morro do Zé Arvim,,
3747,-3.3175918,-40.2194596,650.0,Serra do Mucuripe,,
3748,27.0450608,12.1143472,650.0,,,
3749,26.9296364,12.2102094,650.0,,,
3750,28.5258495,12.3077988,650.0,,,
3751,7.7134795,-62.2707224,649.6,Cerro Guacamayo,,
3752,34.1774978,129.2261004,649.0,矢立山,Yatate Yama,
3753,-9.901141,-45.7355855,649.0,Morro do Brejo do Gado,,
3754,-51.5645684,-58.4703006,648.0,Jack's Mountain,,en:Jack's Mountain
3755,54.3742167,-8.3716299,647.0,Truskmore,Truskmore,
3756,30.9693391,-99.6300661,647.0,Hyman Hill,,
3757,-17.613473,168.377865,647.0,Mt MacDonald,,
3758,-19.22799,128.91765,647.0,Mount Stubbins,,
3759,54.8340232,167.4887865,647.0,,,
3760,47.3422207,-99.2878928,645.0,Hawks Nest,,
3761,39.2966771,-99.219263,645.0,Twin Mound,,
3762,-4.4556553,15.2291133,645.0,Mont Ngafula,,
3763,48.9743755,-57.2750196,645.0,,,
3764,65.8463826,19.2201894,645.0,Harrejaureliden,,
3765,67.3104497,21.6738284,645.0,Teletöisentunturi,,
3766,27.7787118,128.98314,644.9,井之川岳,Mt. Inokawa,
3767,7.7905102,-62.3777962,644.82,Cerro Machín,,
3768,34.7509339,-95.1635763,644.0,Buffalo Mountain,,
3769,6.6409705,-2.6865076,644.0,Bosambepo,,
3770,14.9615148,100.7082581,644.0,ยอดเขาวงพระจันทร์,Wong Prachan Mountain,
3771,42.4931274,-76.1396506,643.0,Virgil Mountain,,
3772,8.8104237,-5.1894039,643.0,Mont Niangbo,,
3773,-24.20068,130.5332,643.0,Mount Murray,,
3774,7.1510657,93.8264072,642.0,Mount Thullier,,
3775,-28.0119444,151.2419444,642.0,Mount Domville,,
3776,-25.86104,127.81072,642.0,Morraninna Hill,,
3777,-27.83511,117.10606,642.0,Dalgaranga Hill,,
3778,-29.96694,119.413,642.0,Mount Geraldine,,
3779,48.8742001,-57.2177877,642.0,,,
3780,48.9177762,-57.2691702,642.0,,,
3781,49.2131424,11.7211808,641.0,Limpelberg,,
3782,-6.3123344,130.0170294,641.0,Wuarlapna,Mount Wuarlapna,
3783,-26.37957,120.24181,641.0,Mount Alice West,,
3784,-27.70102,117.41793,641.0,Mount Charles,,
3785,73.0439315,53.4338949,641.0,Гора Фрейберга,Mount Freiberg,
3786,43.9666572,-99.6012206,640.0,Medicine Butte,,
3787,46.1005481,-100.3009533,640.0,Braun Butte,,
3788,46.9563792,-100.3645566,640.0,Sibley Butte,,
3789,-22.7824459,-52.6507089,640.0,Morro Três Irmãos,,
3790,-10.7378261,-37.3605941,640.0,Serra de Itabaiana,,
3791,19.2143386,3.3000969,640.0,,,
3792,24.629444,25.2885908,640.0,,,
3793,-10.661346,-43.700502,640.0,Morro Poço D'Água,,
3794,25.342048,16.3549947,640.0,,,
3795,27.0776217,11.8321681,640.0,,,
3796,27.0196304,11.9017124,640.0,,,
3797,27.0967066,11.7778802,640.0,,,
3798,9.8498779,1.501447,640.0,,,
3799,34.0758757,125.1084376,639.0,독실산,Doksilsan Mountain,
3800,45.222485,-100.4895846,638.0,Coffee Butte,,
3801,42.3864621,-76.6691152,638.0,Connecticut Hill,,
3802,40.7025139,-98.5892356,638.0,Topeka Peak,,
3803,38.1766804,-99.1620491,638.0,Jenkins Hill,,
3804,-6.4133511,-36.9790671,638.0,Serra de São Bernardo,,
3805,53.3848179,-1.8739001,636.0,Kinder Scout,,en:Kinder Scout
3806,49.029189,11.0222617,636.0,Laubbichel,,de:Laubbichel
3807,35.8664548,-85.9758215,635.0,Short Mountain,,
3808,44.387203,-100.6059728,635.0,Willow Creek Butte,,
3809,3.566817,41.892013,635.0,Madow Cali,,
3810,11.8595738,-84.1936916,635.0,Cerro Silva,,
3811,40.8500874,-76.0796543,634.0,Bears Head,,
3812,48.7245111,58.5578833,634.0,Два Брата,,
3813,-8.8835876,-42.6135206,634.0,,,
3814,70.3572492,29.6521148,634.0,Bealjáidčearru,,
3815,53.4612885,-1.858914,633.0,Bleaklow Head,,en:Bleaklow
3816,45.0707978,-96.933126,633.0,Punished Womans Mound,,
3817,21.2321103,-13.6636304,633.0,بن أميرة,Ben Amera,en:Ben Amera
3818,-27.594825,-144.3735534,633.0,Mount Perahu,,
3819,26.1911125,-4.0595985,633.0,,,
3820,-15.9770015,38.9916559,633.0,Monte Muti,,
3821,64.5903468,-162.443719,632.0,Mount Kwiniuk,,
3822,-19.6409204,-61.7346593,632.0,,,
3823,69.3742553,30.4601097,631.8,Куорпукас,,
3824,2.360002,42.954252,631.0,Juqalan,,
3825,-26.15657,127.11053,631.0,Mount Eveline,,
3826,-25.52123,127.99755,631.0,Mount Muir,,
3827,-25.50419,121.7492,631.0,Mount Evelyn,,
3828,-25.7775,119.15867,630.0,Mount Leake,,
3829,-7.3299542,-73.6777124,630.0,,,
3830,27.585285,8.8943553,630.0,,,
3831,18.0031252,34.9581189,630.0,,,
3832,37.4352988,-99.1801092,629.0,Iron Mountain,,
3833,39.840289,-99.1445331,629.0,Blue Mound,,
3834,-34.62661,138.95809,629.0,Pewsey Vale Peak,,
3835,-21.9885767,-55.5337,629.0,,,
3836,32.1731909,-99.2764568,628.0,West Caddo Peak,,
3837,-22.3767,130.40318,628.0,Mount Nicker,,
3838,44.4833165,-99.1809381,627.0,Ree Hills,,
3839,9.7617359,100.0213345,627.0,เขาหรา,Khao Ra,
3840,37.6780733,-98.8725969,626.0,Pilot Knob,,
3841,49.4708469,9.0415,626.0,Katzenbuckel,,de:Katzenbuckel
3842,-24.4461111,146.2975,626.0,Mount Birkhead,,
3843,-25.24251,118.97379,625.0,Mount George,,
3844,66.7248387,29.5193969,624.8,Вуоснатунтури,,
3845,45.8199559,-97.454819,624.0,Pleasant Peak,,
3846,40.0416801,-98.9042453,624.0,Lookout Mountain,,
3847,39.2514,-98.9582,624.0,Round Mound,,
3848,14.9231,8.7264,624.0,Karkarno,,
3849,-25.9666667,147.4833333,624.0,Mount Elliot,,
3850,29.8349419,-98.9089206,623.0,Turkey Knob,,
3851,51.7752242,-106.4464224,623.0,Mount Blackstrap,,en:Blackstrap Ski Hill
3852,49.0425056,58.6491694,622.0,Даутау,,
3853,52.7420339,56.1800265,622.0,,,
3854,4.4582489,-54.3986762,622.0,Montagnes Françaises,,
3855,54.2632399,-4.4616672,621.0,Snaefell,Snaefell,en:Snaefell
3856,50.6852238,-4.0111545,621.0,High Willhays,,en:High Willhays
3857,39.2511,-98.7692,621.0,Sand Mound,,
3858,9.138341,2.1584399,620.0,Soubakpérou,,
3859,50.4815224,-104.414037,620.0,Butte Hill,,
3860,19.478962,3.5218654,620.0,,,
3861,29.3792741,-2.1967843,620.0,Jbel Meznerent,,
3862,2.3921609,-53.0126225,620.0,Ɨwɨtãsĩ - Mont Saint-Marcel,,
3863,68.7664166,-165.9558356,620.0,Mount Hamlet,,
3864,27.4441633,9.9565208,620.0,,,
3865,27.6963248,9.8300707,620.0,,,
3866,27.4775689,9.0827107,620.0,,,
3867,44.8994218,-99.2623327,619.0,Waters Hill,,
3868,44.4738711,-100.0342901,619.0,Medicine Knoll,,
3869,-14.2948774,-170.7028219,619.0,Matafao Peak,,
3870,-16.2876933,-55.4434319,619.0,Serra São Jerônimo,,
3871,32.5101246,-99.5173059,618.0,Flattop,,
3872,42.785345,-75.9932553,618.0,Morgan Hill,,
3873,47.4599978,-100.5584635,618.0,Klinks Slope,,
3874,54.3384583,132.5991921,618.0,Усмун,,
3875,42.7772893,-75.7838011,617.0,Muller Hill,,
3876,42.6864571,-75.9046411,617.0,Randall Hill,,
3877,46.3638796,-100.2851141,617.0,Temvik Butte,,
3878,42.7572898,-76.0738135,616.0,Truxton Hill,,
3879,-26.11345,126.66721,616.0,Mount Talbot,,
3880,-2.612275,106.5517278,616.0,Gunung Pading,,
3881,-20.3354702,-60.3418274,616.0,,,
3882,22.6159917,-83.784163,616.0,Mogote El Americano,,
3883,68.7052997,23.6734104,615.0,Termisvaara,,
3884,-15.7058656,-50.1290059,615.0,,,
3885,55.1964043,-7.3343044,614.6,Slieve Snaght,,
3886,19.8790033,4.026539,614.0,Tassili Ti-n-Reghoh,,
3887,50.8890736,20.905947,613.96,Agata,,pl:Agata (szczyt)
3888,58.268611,59.100833,613.0,Копна,Gora Kopna,
3889,-1.4544423,5.6397053,613.0,Macizo Santa Mina,,
3890,69.578997,174.4936413,613.0,Кэйныней,,
3891,30.1040975,-98.8055894,612.0,Big Hill,,
3892,47.1917,-69.2817114,612.0,Rocky Mountain,,
3893,-2.9055697,15.7144569,612.0,Mont Okouloumpou,,
3894,30.8418418,-99.2870008,611.0,Mason Mountains,,
3895,-5.839167,132.915278,611.0,Nonaibal,,
3896,-24.5995648,146.3199561,611.0,Mount Windeyer,,
3897,47.2318882,-95.5034512,611.0,Height of Land Lookout,,
3898,44.8163537,-96.8433971,610.0,Buffalo Hill,,
3899,44.889147,-99.6109482,610.0,Bald Hills,,
3900,-16.4132928,-60.9830352,610.0,Cerro de la Cruz,,
3901,-21.23153,133.96571,610.0,Mount Morphett,,
3902,19.1029921,3.1195095,610.0,,,
3903,19.5314676,3.633307,610.0,,,
3904,19.6935963,3.9072838,610.0,,,
3905,65.9956537,131.6123989,610.0,Ыдабыл,,
3906,29.1499854,-110.9378834,610.0,Cerro del Bachoco,,
3907,26.9879514,12.4966264,610.0,,,
3908,27.0076347,12.542637,610.0,,,
3909,27.6239616,9.1380501,610.0,,,
3910,27.4311658,11.8442488,610.0,,,
3911,14.3168,8.7345,609.0,Zozawa,,
3912,-26.53374,120.51371,609.0,Mount Cleaver,,
3913,28.9189141,-13.7828962,608.0,Atalaya de Fémes,,
3914,-26.80568,120.20246,608.0,Mount Lawrence Wells,,
3915,41.6000128,-98.2309,607.0,Pilot Knob,,
3916,10.3770418,104.9917985,607.0,Núi Đá,,
3917,64.2292021,168.4700371,606.8,Крючок,,
3918,42.6389583,-75.658242,606.0,Pigeon Hill,,
3919,61.5435815,-6.8887485,605.0,Herðablaðið,,
3920,49.7189143,8.7700976,605.0,Neunkircher Höhe,,
3921,44.8524832,-100.3504109,604.0,Artichoke Butte,,
3922,42.7903455,-76.2402067,604.0,Ripley Hill,,en:Ripley Hill
3923,-26.80123,120.10116,604.0,Mount Wilkinson,,
3924,62.0485049,-157.8639114,604.0,Twin Buttes,,
3925,31.7445923,-99.5850707,603.0,Bead Mountain,,
3926,41.1072345,-98.4556234,603.0,Mumpumpey Hill,,
3927,31.2662778,-99.5347832,602.0,Rattlesnake Point,,
3928,15.1493106,76.9111588,602.0,Bellary Hill,,
3929,-20.5597,134.70801,602.0,Mount Cairns,,
3930,48.2513429,-74.4104976,602.0,Mont Louis-Georges-Morin,,
3931,46.7554853,-88.1559625,601.0,Mount Arvon,,en:Mount Arvon
3932,41.0605677,-98.4953464,601.0,Pool Hill,,
3933,64.7967173,177.9097383,601.0,Улитка,,
3934,-27.25267,121.65015,601.0,Mount Martin,,
3935,-25.58243,119.21345,601.0,Noonyereena Hill,,
3936,6.9719591,-1.3918082,601.0,,,
3937,68.6416819,25.904568,600.9,Morgam-Viipus,,
3938,46.7032653,-88.2392971,600.0,Mount Carwood,,
3939,30.8546183,-99.0844956,600.0,Lime Peak,,
3940,43.1188865,-98.9942581,600.0,Devils Grave Hill,,
3941,42.6345168,-75.4298982,600.0,Skinner Hill,,
3942,21.6483936,9.9566616,600.0,Gara Toubeau,,
3943,-6.994153,-38.764807,600.0,Serra do Balanço,,
3944,-20.5116532,-29.3297889,600.0,Pico do Desejado,,
3945,-22.5135549,-52.3184102,600.0,Morro do Diabo,,en:Morro do Diabo
3946,9.4392729,-5.8366614,600.0,Gnambarraka,,
3947,-10.7307439,-37.5897022,600.0,Cuzeiro,,
3948,57.9775615,59.4252865,600.0,Синяя,,
3949,-14.7682992,-56.5524162,600.0,,,
3950,19.4211466,3.7244487,600.0,,,
3951,-29.5684161,-53.0605937,600.0,Ponto Culminante,,
3952,68.7171021,24.2074461,600.0,Valkamapää,,
3953,28.1113071,12.0639968,600.0,,,
3954,35.535398,119.452563,600.0,,,
3955,27.3934216,12.1083605,600.0,,,
3956,27.6916034,9.2888546,600.0,,,
3957,26.589832,13.2474732,600.0,,,
3958,26.6200302,13.2207477,600.0,,,
3959,26.6386746,13.2430744,600.0,,,
3960,-54.9298,-65.6607237,599.0,Monte Campana,,
3961,42.5497922,-75.6901892,598.0,Berry Hill,,
3962,47.1175374,-68.8519879,598.0,McLean Mountain,,
3963,31.2743308,-99.2308837,597.0,Corn Creek Hills,,
3964,44.2094287,-100.0195669,597.0,Fort George Butte,,
3965,54.6516607,-8.7072126,596.4,Slieve League,Slieve League,
3966,52.441325,56.2694833,596.1,Ямантау,,
3967,30.0263239,-98.9264245,596.0,Broad Mountain,,
3968,-25.9585393,126.7190682,596.0,Scamp Hill,,
3969,60.792044,14.4021273,595.7,Säliträdberget,,
3970,34.730093,-93.2265746,595.0,Ouachita Pinnacle,,
3971,52.4943584,68.8707867,595.0,Синюха,,ru:Сандыктау
3972,46.7466456,-89.7726879,595.0,Summit Peak,,
3973,45.4508239,-90.1951106,594.7,Timms Hill,,en:Timms Hill
3974,63.8065307,17.6359777,594.0,Solbergsliden,,
3975,-24.76052,127.63444,594.0,Mount Forrest,,
3976,-27.17215,120.54305,594.0,Mount Keith,,
3977,-33.44487,123.47543,594.0,Tower Peak,,
3978,-23.28789,120.84294,594.0,Watch Point,,
3979,58.0859167,59.6276,594.0,Толстая,,
3980,-43.7613745,-66.8263693,594.0,Cerro Grande,,
3981,61.927962,-161.995716,594.0,Pilcher Mountain,,
3982,47.5652466,-92.4392375,594.0,Pike Mountain,,
3983,65.7390391,-177.9954243,594.0,г. Майнгатгыр,,
3984,31.2679431,-99.3417206,592.0,Table Top Mountain,,
3985,43.3013842,-98.866753,592.0,Took Tay Hill,,
3986,42.9409034,-75.3165557,592.0,Tassel Hill,,
3987,46.9005431,-99.1212221,592.0,Terpena Hill,,
3988,46.3038693,-99.8281665,592.0,Schell Buttes,,
3989,-27.01892,133.18182,592.0,Chambers Bluff,,
3990,-32.51046,139.41602,591.0,Waroonee Hill,,
3991,56.7221667,59.0156417,591.0,Накоряковская,,
3992,-29.6779422,-53.0666414,591.0,,,
3993,65.5952623,20.2099158,591.0,Norrdubbla,,
3994,64.1698574,18.649005,591.0,Stor-Svartliden,,
3995,65.6410046,-178.0828858,591.0,г. Милютней-Заячья,,
3996,67.4708942,29.7118801,590.3,Takkaselkätunturi,,
3997,46.9705943,-68.8758765,590.0,Deboullie Mountain,,
3998,-5.7060428,-36.3212537,590.0,Pico do Cabugi,,pt:Pico do Cabuji
3999,-28.11204,118.47619,590.0,Kantie Murdana Hill,,
4000,-25.5839,120.35301,590.0,Mount Deverell,,
4001,-27.55337,122.08268,590.0,Mount Maiden,,
4002,-30.3730618,-51.9290189,590.0,Cerro Partido,,
4003,-14.7994052,-56.7380281,590.0,,,
4004,69.0898818,26.4029482,590.0,Kuarvikozza,,
4005,-30.3899676,-51.9937495,590.0,,,
4006,-38.0095156,-65.6041615,590.0,Cerro Alto,,
4007,26.6724456,12.9856038,590.0,,,
4008,26.7171225,13.1303358,590.0,,,
4009,4.3756786,18.5899389,590.0,Mont Pierrot,,
4010,26.6739603,13.0603945,590.0,,,
4011,66.2165779,104.0639162,590.0,,,
4012,31.7476486,-99.3267257,589.0,Santa Anna Mountains,,
4013,16.804047,11.417772,589.0,Gosso Lolom Bo,,
4014,-27.37868,120.53811,589.0,Mount Falconer,,
4015,54.0047306,85.8743194,589.0,Гусек,,ru:Салаирский кряж
4016,-30.25723,119.29536,588.0,Muddarning Hill,,
4017,36.983149,-25.0906356,587.836,Pico Alto,,
4018,43.9778571,-96.0099037,587.8,Murray County Highest Point,,
4019,30.991003,-98.8717106,587.0,Shin Oak Mountain,,
